5 Minutes,Flow (Veh/5 Minutes)
12-1-2021 16:50,78
12-1-2021 16:54,62
12-1-2021 16:59,55
12-1-2021 17:05,55
12-1-2021 17:10,75
12-1-2021 17:15,56
12-1-2021 17:19,69
12-1-2021 17:24,80
12-1-2021 17:30,66
12-1-2021 17:35,76
12-1-2021 17:39,73
12-1-2021 17:44,50
12-1-2021 17:50,63
12-1-2021 17:55,74
12-1-2021 18:00,69
12-1-2021 18:04,76
12-1-2021 18:09,68
12-1-2021 18:15,65
12-1-2021 18:20,77
12-1-2021 18:24,55
12-1-2021 18:29,61
12-1-2021 18:35,73
12-1-2021 18:40,61
12-1-2021 18:45,60
12-1-2021 18:49,73
12-1-2021 18:54,58
12-1-2021 19:00,63
12-1-2021 19:05,79
12-1-2021 19:09,66
12-1-2021 19:14,68
12-1-2021 19:20,82
12-1-2021 19:25,67
12-1-2021 19:30,71
12-1-2021 19:34,69
12-1-2021 19:39,69
12-1-2021 19:45,63
12-1-2021 19:50,83
12-1-2021 19:54,68
12-1-2021 19:59,82
12-1-2021 20:05,68
12-1-2021 20:10,70
12-1-2021 20:15,80
12-1-2021 20:19,68
12-1-2021 20:24,69
12-1-2021 20:30,74
12-1-2021 20:35,71
12-1-2021 20:39,64
12-1-2021 20:44,83
12-1-2021 20:50,69
12-1-2021 20:55,63
12-1-2021 21:00,74
12-1-2021 21:04,67
12-1-2021 21:09,63
12-1-2021 21:15,71
12-1-2021 21:20,69
12-1-2021 21:24,68
12-1-2021 21:29,77
12-1-2021 21:35,65
12-1-2021 21:40,59
12-1-2021 21:45,69
12-1-2021 21:49,61
12-1-2021 21:54,50
12-1-2021 22:00,53
12-1-2021 22:05,63
12-1-2021 22:09,61
12-1-2021 22:14,68
12-1-2021 22:20,57
12-1-2021 22:25,50
12-1-2021 22:30,59
12-1-2021 22:34,42
12-1-2021 22:39,48
12-1-2021 22:45,60
12-1-2021 22:50,52
12-1-2021 22:54,44
12-1-2021 22:59,46
12-1-2021 23:05,47
12-1-2021 23:10,52
12-1-2021 23:15,69
12-1-2021 23:19,58
12-1-2021 23:24,50
12-1-2021 23:30,57
12-1-2021 23:35,62
12-1-2021 23:39,53
12-1-2021 23:44,54
12-1-2021 23:50,57
12-1-2021 23:55,43
12-2-2021 0:00,40
12-2-2021 0:04,42
12-2-2021 0:09,40
12-2-2021 0:15,48
12-2-2021 0:20,33
12-2-2021 0:24,24
12-2-2021 0:29,31
12-2-2021 0:35,35
12-2-2021 0:40,27
12-2-2021 0:45,24
12-2-2021 0:49,26
12-2-2021 0:54,18
12-2-2021 1:00,27
12-2-2021 1:05,25
12-2-2021 1:09,21
12-2-2021 1:14,20
12-2-2021 1:20,13
12-2-2021 1:25,22
12-2-2021 1:30,31
12-2-2021 1:34,22
12-2-2021 1:39,18
12-2-2021 1:45,21
12-2-2021 1:50,21
12-2-2021 1:54,15
12-2-2021 1:59,20
12-2-2021 2:05,19
12-2-2021 2:10,16
12-2-2021 2:15,16
12-2-2021 2:19,17
12-2-2021 2:24,15
12-2-2021 2:30,15
12-2-2021 2:35,15
12-2-2021 2:39,12
12-2-2021 2:44,15
12-2-2021 2:50,15
12-2-2021 2:55,11
12-2-2021 3:00,15
12-2-2021 3:04,17
12-2-2021 3:09,19
12-2-2021 3:15,15
12-2-2021 3:20,14
12-2-2021 3:24,13
12-2-2021 3:29,19
12-2-2021 3:35,20
12-2-2021 3:40,17
12-2-2021 3:45,18
12-2-2021 3:49,14
12-2-2021 3:54,13
12-2-2021 4:00,15
12-2-2021 4:05,18
12-2-2021 4:09,19
12-2-2021 4:14,18
12-2-2021 4:20,24
12-2-2021 4:25,15
12-2-2021 4:30,19
12-2-2021 4:34,22
12-2-2021 4:39,24
12-2-2021 4:45,20
12-2-2021 4:50,24
12-2-2021 4:54,26
12-2-2021 4:59,25
12-2-2021 5:05,16
12-2-2021 5:10,23
12-2-2021 5:15,32
12-2-2021 5:19,30
12-2-2021 5:24,34
12-2-2021 5:30,36
12-2-2021 5:35,38
12-2-2021 5:39,40
12-2-2021 5:44,52
12-2-2021 5:50,46
12-2-2021 5:55,39
12-2-2021 6:00,46
12-2-2021 6:04,59
12-2-2021 6:09,48
12-2-2021 6:15,55
12-2-2021 6:20,61
12-2-2021 6:24,70
12-2-2021 6:29,69
12-2-2021 6:35,55
12-2-2021 6:40,71
12-2-2021 6:45,77
12-2-2021 6:49,68
12-2-2021 6:54,67
12-2-2021 7:00,85
12-2-2021 7:05,62
12-2-2021 7:09,70
12-2-2021 7:14,83
12-2-2021 7:20,70
12-2-2021 7:25,71
12-2-2021 7:30,84
12-2-2021 7:34,76
12-2-2021 7:39,66
12-2-2021 7:45,76
12-2-2021 7:50,68
12-2-2021 7:54,76
12-2-2021 7:59,86
12-2-2021 8:05,78
12-2-2021 8:10,74
12-2-2021 8:15,84
12-2-2021 8:19,76
12-2-2021 8:24,69
12-2-2021 8:30,84
12-2-2021 8:35,75
12-2-2021 8:39,70
12-2-2021 8:44,82
12-2-2021 8:50,74
12-2-2021 8:55,73
12-2-2021 9:00,83
12-2-2021 9:04,74
12-2-2021 9:09,64
12-2-2021 9:15,76
12-2-2021 9:20,69
12-2-2021 9:24,73
12-2-2021 9:29,75
12-2-2021 9:35,47
12-2-2021 9:40,40
12-2-2021 9:45,49
12-2-2021 9:49,46
12-2-2021 9:54,47
12-2-2021 10:00,50
12-2-2021 10:05,60
12-2-2021 10:09,52
12-2-2021 10:14,74
12-2-2021 10:20,67
12-2-2021 10:25,63
12-2-2021 10:30,76
12-2-2021 10:34,64
12-2-2021 10:39,58
12-2-2021 10:45,76
12-2-2021 10:50,70
12-2-2021 10:54,62
12-2-2021 10:59,72
12-2-2021 11:05,74
12-2-2021 11:10,62
12-2-2021 11:15,75
12-2-2021 11:19,70
12-2-2021 11:24,68
12-2-2021 11:30,73
12-2-2021 11:35,70
12-2-2021 11:39,67
12-2-2021 11:44,72
12-2-2021 11:50,64
12-2-2021 11:55,63
12-2-2021 12:00,80
12-2-2021 12:04,67
12-2-2021 12:09,68
12-2-2021 12:15,70
12-2-2021 12:20,69
12-2-2021 12:24,69
12-2-2021 12:29,74
12-2-2021 12:35,69
12-2-2021 12:40,54
12-2-2021 12:45,75
12-2-2021 12:49,69
12-2-2021 12:54,68
12-2-2021 13:00,73
12-2-2021 13:05,69
12-2-2021 13:09,56
12-2-2021 13:14,73
12-2-2021 13:20,73
12-2-2021 13:25,50
12-2-2021 13:30,74
12-2-2021 13:34,69
12-2-2021 13:39,62
12-2-2021 13:45,74
12-2-2021 13:50,72
12-2-2021 13:54,56
12-2-2021 13:59,65
12-2-2021 14:05,66
12-2-2021 14:10,8
12-2-2021 14:15,73
12-2-2021 14:19,62
12-2-2021 14:24,57
12-2-2021 14:30,75
12-2-2021 14:35,73
12-2-2021 14:39,69
12-2-2021 14:44,73
12-2-2021 14:50,80
12-2-2021 14:55,49
12-2-2021 15:00,37
12-2-2021 15:04,51
12-2-2021 15:09,76
12-2-2021 15:15,69
12-2-2021 15:20,60
12-2-2021 15:24,79
12-2-2021 15:29,69
12-2-2021 15:35,66
12-2-2021 15:40,77
12-2-2021 15:45,69
12-2-2021 15:49,69
12-2-2021 15:54,75
12-2-2021 16:00,77
12-2-2021 16:05,67
12-2-2021 16:09,79
12-2-2021 16:14,69
12-2-2021 16:20,61
12-2-2021 16:25,81
12-2-2021 16:30,64
12-2-2021 16:34,66
12-2-2021 16:39,77
12-2-2021 16:45,83
12-2-2021 16:50,67
12-2-2021 16:54,77
12-2-2021 16:59,71
12-2-2021 17:05,71
12-2-2021 17:10,75
12-2-2021 17:15,69
12-2-2021 17:19,67
12-2-2021 17:24,77
12-2-2021 17:30,67
12-2-2021 17:35,66
12-2-2021 17:39,73
12-2-2021 17:44,65
12-2-2021 17:50,58
12-2-2021 17:55,68
12-2-2021 18:00,63
12-2-2021 18:04,75
12-2-2021 18:09,58
12-2-2021 18:15,55
12-2-2021 18:20,55
12-2-2021 18:24,62
12-2-2021 18:29,35
12-2-2021 18:35,60
12-2-2021 18:40,60
12-2-2021 18:45,60
12-2-2021 18:49,68
12-2-2021 18:54,73
12-2-2021 19:00,41
12-2-2021 19:05,62
12-2-2021 19:09,81
12-2-2021 19:14,61
12-2-2021 19:20,62
12-2-2021 19:25,98
12-2-2021 19:30,65
12-2-2021 19:34,61
12-2-2021 19:39,59
12-2-2021 19:45,61
12-2-2021 19:50,76
12-2-2021 19:54,104
12-2-2021 19:59,56
12-2-2021 20:05,57
12-2-2021 20:10,60
12-2-2021 20:15,94
12-2-2021 20:19,55
12-2-2021 20:24,59
12-2-2021 20:30,77
12-2-2021 20:35,68
12-2-2021 20:39,62
12-2-2021 20:44,76
12-2-2021 20:50,67
12-2-2021 20:55,57
12-2-2021 21:00,64
12-2-2021 21:04,58
12-2-2021 21:09,50
12-2-2021 21:15,59
12-2-2021 21:20,48
12-2-2021 21:24,53
12-2-2021 21:29,60
12-2-2021 21:35,55
12-2-2021 21:40,49
12-2-2021 21:45,58
12-2-2021 21:49,55
12-2-2021 21:54,53
12-2-2021 22:00,55
12-2-2021 22:05,51
12-2-2021 22:09,40
12-2-2021 22:14,61
12-2-2021 22:20,51
12-2-2021 22:25,51
12-2-2021 22:30,58
12-2-2021 22:34,48
12-2-2021 22:39,47
12-2-2021 22:45,64
12-2-2021 22:50,60
12-2-2021 22:54,41
12-2-2021 22:59,45
12-2-2021 23:05,49
12-2-2021 23:10,53
12-2-2021 23:15,67
12-2-2021 23:19,68
12-2-2021 23:24,41
12-2-2021 23:30,46
12-2-2021 23:35,61
12-2-2021 23:39,57
12-2-2021 23:44,63
12-2-2021 23:50,42
12-2-2021 23:55,36
12-3-2021 0:00,45
12-3-2021 0:04,28
12-3-2021 0:09,38
12-3-2021 0:15,39
12-3-2021 0:20,37
12-3-2021 0:24,30
12-3-2021 0:29,41
12-3-2021 0:35,35
12-3-2021 0:40,26
12-3-2021 0:45,31
12-3-2021 0:49,29
12-3-2021 0:54,24
12-3-2021 1:00,29
12-3-2021 1:05,20
12-3-2021 1:09,24
12-3-2021 1:14,23
12-3-2021 1:20,20
12-3-2021 1:25,16
12-3-2021 1:30,34
12-3-2021 1:34,24
12-3-2021 1:39,20
12-3-2021 1:45,27
12-3-2021 1:50,19
12-3-2021 1:54,16
12-3-2021 1:59,26
12-3-2021 2:05,20
12-3-2021 2:10,18
12-3-2021 2:15,21
12-3-2021 2:19,19
12-3-2021 2:24,18
12-3-2021 2:30,19
12-3-2021 2:35,19
12-3-2021 2:39,18
12-3-2021 2:44,17
12-3-2021 2:50,14
12-3-2021 2:55,14
12-3-2021 3:00,13
12-3-2021 3:04,16
12-3-2021 3:09,17
12-3-2021 3:15,15
12-3-2021 3:20,19
12-3-2021 3:24,13
12-3-2021 3:29,14
12-3-2021 3:35,20
12-3-2021 3:40,23
12-3-2021 3:45,17
12-3-2021 3:49,17
12-3-2021 3:54,13
12-3-2021 4:00,17
12-3-2021 4:05,15
12-3-2021 4:09,16
12-3-2021 4:14,17
12-3-2021 4:20,19
12-3-2021 4:25,18
12-3-2021 4:30,22
12-3-2021 4:34,17
12-3-2021 4:39,18
12-3-2021 4:45,35
12-3-2021 4:50,22
12-3-2021 4:54,19
12-3-2021 4:59,26
12-3-2021 5:05,38
12-3-2021 5:10,29
12-3-2021 5:15,31
12-3-2021 5:19,31
12-3-2021 5:24,30
12-3-2021 5:30,42
12-3-2021 5:35,40
12-3-2021 5:39,38
12-3-2021 5:44,48
12-3-2021 5:50,35
12-3-2021 5:55,34
12-3-2021 6:00,41
12-3-2021 6:04,48
12-3-2021 6:09,56
12-3-2021 6:15,64
12-3-2021 6:20,57
12-3-2021 6:24,56
12-3-2021 6:29,66
12-3-2021 6:35,60
12-3-2021 6:40,65
12-3-2021 6:45,70
12-3-2021 6:49,64
12-3-2021 6:54,66
12-3-2021 7:00,73
12-3-2021 7:05,65
12-3-2021 7:09,75
12-3-2021 7:14,85
12-3-2021 7:20,69
12-3-2021 7:25,72
12-3-2021 7:30,87
12-3-2021 7:34,69
12-3-2021 7:39,75
12-3-2021 7:45,83
12-3-2021 7:50,70
12-3-2021 7:54,71
12-3-2021 7:59,84
12-3-2021 8:05,74
12-3-2021 8:10,72
12-3-2021 8:15,87
12-3-2021 8:19,69
12-3-2021 8:24,67
12-3-2021 8:30,84
12-3-2021 8:35,72
12-3-2021 8:39,70
12-3-2021 8:44,83
12-3-2021 8:50,69
12-3-2021 8:55,70
12-3-2021 9:00,83
12-3-2021 9:04,71
12-3-2021 9:09,66
12-3-2021 9:15,82
12-3-2021 9:20,71
12-3-2021 9:24,70
12-3-2021 9:29,78
12-3-2021 9:35,70
12-3-2021 9:40,64
12-3-2021 9:45,76
12-3-2021 9:49,67
12-3-2021 9:54,68
12-3-2021 10:00,79
12-3-2021 10:05,74
12-3-2021 10:09,60
12-3-2021 10:14,80
12-3-2021 10:20,71
12-3-2021 10:25,61
12-3-2021 10:30,72
12-3-2021 10:34,71
12-3-2021 10:39,65
12-3-2021 10:45,83
12-3-2021 10:50,77
12-3-2021 10:54,65
12-3-2021 10:59,72
12-3-2021 11:05,73
12-3-2021 11:10,64
12-3-2021 11:15,83
12-3-2021 11:19,73
12-3-2021 11:24,65
12-3-2021 11:30,74
12-3-2021 11:35,76
12-3-2021 11:39,69
12-3-2021 11:44,78
12-3-2021 11:50,74
12-3-2021 11:55,66
12-3-2021 12:00,78
12-3-2021 12:04,77
12-3-2021 12:09,66
12-3-2021 12:15,72
12-3-2021 12:20,70
12-3-2021 12:24,69
12-3-2021 12:29,76
12-3-2021 12:35,74
12-3-2021 12:40,62
12-3-2021 12:45,81
12-3-2021 12:49,71
12-3-2021 12:54,61
12-3-2021 13:00,77
12-3-2021 13:05,63
12-3-2021 13:09,63
12-3-2021 13:14,76
12-3-2021 13:20,70
12-3-2021 13:25,66
12-3-2021 13:30,73
12-3-2021 13:34,65
12-3-2021 13:39,62
12-3-2021 13:45,75
12-3-2021 13:50,72
12-3-2021 13:54,68
12-3-2021 13:59,78
12-3-2021 14:05,70
12-3-2021 14:10,66
12-3-2021 14:15,77
12-3-2021 14:19,76
12-3-2021 14:24,65
12-3-2021 14:30,66
12-3-2021 14:35,76
12-3-2021 14:39,75
12-3-2021 14:44,76
12-3-2021 14:50,80
12-3-2021 14:55,84
12-3-2021 15:00,69
12-3-2021 15:04,83
12-3-2021 15:09,69
12-3-2021 15:15,67
12-3-2021 15:20,90
12-3-2021 15:24,66
12-3-2021 15:29,60
12-3-2021 15:35,100
12-3-2021 15:40,68
12-3-2021 15:45,63
12-3-2021 15:49,74
12-3-2021 15:54,69
12-3-2021 16:00,68
12-3-2021 16:05,81
12-3-2021 16:09,74
12-3-2021 16:14,69
12-3-2021 16:20,73
12-3-2021 16:25,72
12-3-2021 16:30,66
12-3-2021 16:34,76
12-3-2021 16:39,69
12-3-2021 16:45,74
12-3-2021 16:50,78
12-3-2021 16:54,74
12-3-2021 16:59,63
12-3-2021 17:05,76
12-3-2021 17:10,67
12-3-2021 17:15,69
12-3-2021 17:19,78
12-3-2021 17:24,70
12-3-2021 17:30,69
12-3-2021 17:35,77
12-3-2021 17:39,73
12-3-2021 17:44,56
12-3-2021 17:50,73
12-3-2021 17:55,67
12-3-2021 18:00,62
12-3-2021 18:04,85
12-3-2021 18:09,71
12-3-2021 18:15,73
12-3-2021 18:20,79
12-3-2021 18:24,71
12-3-2021 18:29,63
12-3-2021 18:35,78
12-3-2021 18:40,66
12-3-2021 18:45,67
12-3-2021 18:49,87
12-3-2021 18:54,67
12-3-2021 19:00,69
12-3-2021 19:05,78
12-3-2021 19:09,70
12-3-2021 19:14,61
12-3-2021 19:20,76
12-3-2021 19:25,73
12-3-2021 19:30,66
12-3-2021 19:34,79
12-3-2021 19:39,69
12-3-2021 19:45,66
12-3-2021 19:50,77
12-3-2021 19:54,69
12-3-2021 19:59,77
12-3-2021 20:05,65
12-3-2021 20:10,58
12-3-2021 20:15,68
12-3-2021 20:19,72
12-3-2021 20:24,66
12-3-2021 20:30,80
12-3-2021 20:35,72
12-3-2021 20:39,57
12-3-2021 20:44,75
12-3-2021 20:50,69
12-3-2021 20:55,66
12-3-2021 21:00,76
12-3-2021 21:04,73
12-3-2021 21:09,63
12-3-2021 21:15,75
12-3-2021 21:20,73
12-3-2021 21:24,56
12-3-2021 21:29,68
12-3-2021 21:35,67
12-3-2021 21:40,53
12-3-2021 21:45,72
12-3-2021 21:49,76
12-3-2021 21:54,68
12-3-2021 22:00,76
12-3-2021 22:05,65
12-3-2021 22:09,62
12-3-2021 22:14,74
12-3-2021 22:20,74
12-3-2021 22:25,61
12-3-2021 22:30,78
12-3-2021 22:34,62
12-3-2021 22:39,55
12-3-2021 22:45,69
12-3-2021 22:50,57
12-3-2021 22:54,55
12-3-2021 22:59,58
12-3-2021 23:05,66
12-3-2021 23:10,59
12-3-2021 23:15,76
12-3-2021 23:19,64
12-3-2021 23:24,63
12-3-2021 23:30,62
12-3-2021 23:35,72
12-3-2021 23:39,64
12-3-2021 23:44,70
12-3-2021 23:50,69
12-3-2021 23:55,60
12-4-2021 0:00,52
12-4-2021 0:04,48
12-4-2021 0:09,45
12-4-2021 0:15,62
12-4-2021 0:20,46
12-4-2021 0:24,37
12-4-2021 0:29,47
12-4-2021 0:35,47
12-4-2021 0:40,38
12-4-2021 0:45,32
12-4-2021 0:49,40
12-4-2021 0:54,39
12-4-2021 1:00,40
12-4-2021 1:05,48
12-4-2021 1:09,35
12-4-2021 1:14,34
12-4-2021 1:20,37
12-4-2021 1:25,34
12-4-2021 1:30,32
12-4-2021 1:34,34
12-4-2021 1:39,26
12-4-2021 1:45,34
12-4-2021 1:50,25
12-4-2021 1:54,24
12-4-2021 1:59,40
12-4-2021 2:05,34
12-4-2021 2:10,33
12-4-2021 2:15,35
12-4-2021 2:19,31
12-4-2021 2:24,27
12-4-2021 2:30,34
12-4-2021 2:35,32
12-4-2021 2:39,27
12-4-2021 2:44,32
12-4-2021 2:50,30
12-4-2021 2:55,22
12-4-2021 3:00,28
12-4-2021 3:04,26
12-4-2021 3:09,24
12-4-2021 3:15,25
12-4-2021 3:20,20
12-4-2021 3:24,21
12-4-2021 3:29,21
12-4-2021 3:35,20
12-4-2021 3:40,25
12-4-2021 3:45,21
12-4-2021 3:49,17
12-4-2021 3:54,20
12-4-2021 4:00,20
12-4-2021 4:05,27
12-4-2021 4:09,18
12-4-2021 4:14,26
12-4-2021 4:20,18
12-4-2021 4:25,17
12-4-2021 4:30,17
12-4-2021 4:34,20
12-4-2021 4:39,25
12-4-2021 4:45,20
12-4-2021 4:50,14
12-4-2021 4:54,24
12-4-2021 4:59,23
12-4-2021 5:05,19
12-4-2021 5:10,20
12-4-2021 5:15,26
12-4-2021 5:19,22
12-4-2021 5:24,19
12-4-2021 5:30,27
12-4-2021 5:35,24
12-4-2021 5:39,20
12-4-2021 5:44,33
12-4-2021 5:50,25
12-4-2021 5:55,27
12-4-2021 6:00,27
12-4-2021 6:04,23
12-4-2021 6:09,32
12-4-2021 6:15,41
12-4-2021 6:20,33
12-4-2021 6:24,37
12-4-2021 6:29,38
12-4-2021 6:35,48
12-4-2021 6:40,34
12-4-2021 6:45,55
12-4-2021 6:49,37
12-4-2021 6:54,38
12-4-2021 7:00,49
12-4-2021 7:05,43
12-4-2021 7:09,46
12-4-2021 7:14,57
12-4-2021 7:20,48
12-4-2021 7:25,51
12-4-2021 7:30,61
12-4-2021 7:34,61
12-4-2021 7:39,62
12-4-2021 7:45,66
12-4-2021 7:50,67
12-4-2021 7:54,48
12-4-2021 7:59,82
12-4-2021 8:05,54
12-4-2021 8:10,56
12-4-2021 8:15,83
12-4-2021 8:19,55
12-4-2021 8:24,63
12-4-2021 8:30,69
12-4-2021 8:35,62
12-4-2021 8:39,55
12-4-2021 8:44,66
12-4-2021 8:50,52
12-4-2021 8:55,58
12-4-2021 9:00,59
12-4-2021 9:04,54
12-4-2021 9:09,57
12-4-2021 9:15,55
12-4-2021 9:20,56
12-4-2021 9:24,51
12-4-2021 9:29,9
12-4-2021 9:35,10
12-4-2021 9:40,9
12-4-2021 9:45,24
12-4-2021 9:49,27
12-4-2021 9:54,18
12-4-2021 10:00,49
12-4-2021 10:05,44
12-4-2021 10:09,37
12-4-2021 10:14,60
12-4-2021 10:20,48
12-4-2021 10:25,55
12-4-2021 10:30,62
12-4-2021 10:34,48
12-4-2021 10:39,41
12-4-2021 10:45,46
12-4-2021 10:50,41
12-4-2021 10:54,45
12-4-2021 10:59,55
12-4-2021 11:05,48
12-4-2021 11:10,60
12-4-2021 11:15,51
12-4-2021 11:19,42
12-4-2021 11:24,42
12-4-2021 11:30,52
12-4-2021 11:35,56
12-4-2021 11:39,45
12-4-2021 11:44,62
12-4-2021 11:50,55
12-4-2021 11:55,47
12-4-2021 12:00,59
12-4-2021 12:04,41
12-4-2021 12:09,48
12-4-2021 12:15,59
12-4-2021 12:20,51
12-4-2021 12:24,34
12-4-2021 12:29,69
12-4-2021 12:35,79
12-4-2021 12:40,79
12-4-2021 12:45,62
12-4-2021 12:49,78
12-4-2021 12:54,73
12-4-2021 13:00,64
12-4-2021 13:05,75
12-4-2021 13:09,71
12-4-2021 13:14,64
12-4-2021 13:20,81
12-4-2021 13:25,71
12-4-2021 13:30,62
12-4-2021 13:34,67
12-4-2021 13:39,62
12-4-2021 13:45,58
12-4-2021 13:50,78
12-4-2021 13:54,71
12-4-2021 13:59,63
12-4-2021 14:05,79
12-4-2021 14:10,69
12-4-2021 14:15,68
12-4-2021 14:19,85
12-4-2021 14:24,74
12-4-2021 14:30,66
12-4-2021 14:35,78
12-4-2021 14:39,76
12-4-2021 14:44,65
12-4-2021 14:50,84
12-4-2021 14:55,67
12-4-2021 15:00,59
12-4-2021 15:04,79
12-4-2021 15:09,69
12-4-2021 15:15,69
12-4-2021 15:20,78
12-4-2021 15:24,86
12-4-2021 15:29,59
12-4-2021 15:35,76
12-4-2021 15:40,72
12-4-2021 15:45,69
12-4-2021 15:49,83
12-4-2021 15:54,74
12-4-2021 16:00,71
12-4-2021 16:05,86
12-4-2021 16:09,90
12-4-2021 16:14,72
12-4-2021 16:20,75
12-4-2021 16:25,69
12-4-2021 16:30,76
12-4-2021 16:34,83
12-4-2021 16:39,70
12-4-2021 16:45,63
12-4-2021 16:50,78
12-4-2021 16:54,67
12-4-2021 16:59,61
12-4-2021 17:05,69
12-4-2021 17:10,69
12-4-2021 17:15,68
12-4-2021 17:19,76
12-4-2021 17:24,69
12-4-2021 17:30,68
12-4-2021 17:35,75
12-4-2021 17:39,75
12-4-2021 17:44,64
12-4-2021 17:50,74
12-4-2021 17:55,64
12-4-2021 18:00,55
12-4-2021 18:04,72
12-4-2021 18:09,67
12-4-2021 18:15,63
12-4-2021 18:20,76
12-4-2021 18:24,70
12-4-2021 18:29,62
12-4-2021 18:35,75
12-4-2021 18:40,65
12-4-2021 18:45,63
12-4-2021 18:49,81
12-4-2021 18:54,65
12-4-2021 19:00,63
12-4-2021 19:05,82
12-4-2021 19:09,72
12-4-2021 19:14,64
12-4-2021 19:20,84
12-4-2021 19:25,69
12-4-2021 19:30,66
12-4-2021 19:34,80
12-4-2021 19:39,61
12-4-2021 19:45,67
12-4-2021 19:50,73
12-4-2021 19:54,69
12-4-2021 19:59,75
12-4-2021 20:05,76
12-4-2021 20:10,69
12-4-2021 20:15,64
12-4-2021 20:19,80
12-4-2021 20:24,69
12-4-2021 20:30,60
12-4-2021 20:35,78
12-4-2021 20:39,71
12-4-2021 20:44,65
12-4-2021 20:50,78
12-4-2021 20:55,66
12-4-2021 21:00,62
12-4-2021 21:04,74
12-4-2021 21:09,72
12-4-2021 21:15,65
12-4-2021 21:20,74
12-4-2021 21:24,76
12-4-2021 21:29,62
12-4-2021 21:35,69
12-4-2021 21:40,78
12-4-2021 21:45,59
12-4-2021 21:49,72
12-4-2021 21:54,67
12-4-2021 22:00,60
12-4-2021 22:05,79
12-4-2021 22:09,87
12-4-2021 22:14,61
12-4-2021 22:20,76
12-4-2021 22:25,74
12-4-2021 22:30,62
12-4-2021 22:34,89
12-4-2021 22:39,69
12-4-2021 22:45,62
12-4-2021 22:50,77
12-4-2021 22:54,73
12-4-2021 22:59,68
12-4-2021 23:05,75
12-4-2021 23:10,78
12-4-2021 23:15,68
12-4-2021 23:19,71
12-4-2021 23:24,69
12-4-2021 23:30,58
12-4-2021 23:35,61
12-4-2021 23:39,66
12-4-2021 23:44,71
12-4-2021 23:50,55
12-4-2021 23:55,44
12-5-2021 0:00,42
12-5-2021 0:04,48
12-5-2021 0:09,34
12-5-2021 0:15,45
12-5-2021 0:20,69
12-5-2021 0:24,36
12-5-2021 0:29,49
12-5-2021 0:35,55
12-5-2021 0:40,40
12-5-2021 0:45,54
12-5-2021 0:49,42
12-5-2021 0:54,29
12-5-2021 1:00,46
12-5-2021 1:05,38
12-5-2021 1:09,28
12-5-2021 1:14,39
12-5-2021 1:20,41
12-5-2021 1:25,46
12-5-2021 1:30,35
12-5-2021 1:34,42
12-5-2021 1:39,35
12-5-2021 1:45,32
12-5-2021 1:50,34
12-5-2021 1:54,27
12-5-2021 1:59,42
12-5-2021 2:05,35
12-5-2021 2:10,35
12-5-2021 2:15,39
12-5-2021 2:19,36
12-5-2021 2:24,31
12-5-2021 2:30,35
12-5-2021 2:35,30
12-5-2021 2:39,28
12-5-2021 2:44,36
12-5-2021 2:50,31
12-5-2021 2:55,25
12-5-2021 3:00,27
12-5-2021 3:04,27
12-5-2021 3:09,19
12-5-2021 3:15,26
12-5-2021 3:20,27
12-5-2021 3:24,21
12-5-2021 3:29,20
12-5-2021 3:35,27
12-5-2021 3:40,20
12-5-2021 3:45,25
12-5-2021 3:49,24
12-5-2021 3:54,19
12-5-2021 4:00,17
12-5-2021 4:05,14
12-5-2021 4:09,20
12-5-2021 4:14,22
12-5-2021 4:20,19
12-5-2021 4:25,16
12-5-2021 4:30,20
12-5-2021 4:34,19
12-5-2021 4:39,17
12-5-2021 4:45,19
12-5-2021 4:50,19
12-5-2021 4:54,16
12-5-2021 4:59,26
12-5-2021 5:05,19
12-5-2021 5:10,20
12-5-2021 5:15,22
12-5-2021 5:19,20
12-5-2021 5:24,21
12-5-2021 5:30,27
12-5-2021 5:35,24
12-5-2021 5:39,17
12-5-2021 5:44,23
12-5-2021 5:50,24
12-5-2021 5:55,20
12-5-2021 6:00,33
12-5-2021 6:04,34
12-5-2021 6:09,29
12-5-2021 6:15,26
12-5-2021 6:20,30
12-5-2021 6:24,24
12-5-2021 6:29,33
12-5-2021 6:35,34
12-5-2021 6:40,31
12-5-2021 6:45,46
12-5-2021 6:49,33
12-5-2021 6:54,30
12-5-2021 7:00,41
12-5-2021 7:05,32
12-5-2021 7:09,39
12-5-2021 7:14,44
12-5-2021 7:20,42
12-5-2021 7:25,38
12-5-2021 7:30,54
12-5-2021 7:34,56
12-5-2021 7:39,45
12-5-2021 7:45,60
12-5-2021 7:50,62
12-5-2021 7:54,38
12-5-2021 7:59,55
12-5-2021 8:05,52
12-5-2021 8:10,45
12-5-2021 8:15,62
12-5-2021 8:19,58
12-5-2021 8:24,50
12-5-2021 8:30,60
12-5-2021 8:35,63
12-5-2021 8:39,49
12-5-2021 8:44,69
12-5-2021 8:50,56
12-5-2021 8:55,59
12-5-2021 9:00,73
12-5-2021 9:04,54
12-5-2021 9:09,58
12-5-2021 9:15,74
12-5-2021 9:20,60
12-5-2021 9:24,56
12-5-2021 9:29,76
12-5-2021 9:35,69
12-5-2021 9:40,57
12-5-2021 9:45,80
12-5-2021 9:49,58
12-5-2021 9:54,64
12-5-2021 10:00,65
12-5-2021 10:05,63
12-5-2021 10:09,76
12-5-2021 10:14,78
12-5-2021 10:20,72
